2.    التخطيط الفعال لإدخال نظام الجودة الشاملة.,5,0,M25
3.    مفاهيم الأيزو وتأكيد الجودة والجودة الشاملة.,5,0,M25
4.    حلقات ودوائر الجودة – مقاييس الجودة.,5,0,M25
5.    الأيزو 9001.,5,0,M25
1.      مقدمه/مبادئ إدارة الجودة,5,0,M26
2.      متطلبات نظام الجودة,5,0,M26
3.      التخطيط/الدعم,5,0,M26
4.      التشغيل/تقييم الأداء/التحسين,5,0,M26
5.      أسس نظم إدارة الجودة/ تحليل SOWT,5,0,M26
1.    تطبيق نظم إدارة البيئة والنتائج المترتبة عليها.,5,0,M27
2.    متطلبات المواصفة القياسية للأيزو 14001.,5,0,M27
3.    المستهدفات البيئية والأهداف وطرق تخطيطها.,5,0,M27
4.    أساليب القياس لأداء البيئة والإجراءات التصحيحية والوثائق.,5,0,M27
5.    قانون البيئة المصري رقم 4 لسنة 94.,5,0,M27
1.    سياق (إطار) المنظمة ومنهجياتها,5,0,M28
2.    القيادة ومشاركة العمالة,5,0,M28
3.    التخطيط,5,0,M28
4.    الدعم والتشغيل,5,0,M28
5.    تقييم الأداء والتحسين,5,0,M28
1.    وثائق  منظومة الجودة.,5,0,M29
2.    المراجعة الداخلية للجودة وأنواعها.,5,0,M29
3.    مراحل المراجعة ومسئوليات فريق المراجعين ورئيسه.,5,0,M29
4.    إدارة برنامج المراجعة وإعداد خطة المراجعة وقوائم المراجع وكتابة تقارير عدم المطابقة.,5,0,M29
5.    تمارين تطبيقية وسيناريوهات.,0,5,M29
1.    ماهية المخاطر وخطوات التعامل معها.,5,0,M30
2.    التخطيط للتعامل مع المخاطر. ,5,0,M30
3.    مراجعة وتقييم الخطط.,5,0,M30
4.    مجالات التطبيق ومعوقاتها.,5,0,M30
5.    إدارة المخاطر في ظل استمرارية العمل على المستوى المؤسسي.,5,0,M30
1.    نظم التأمينات الاجتماعية. ,5,0,M31
2.    صندوق التأمينات الاجتماعية والمعاشات. ,5,0,M31
3.    تأمين الشيخوخة والعجز والوفاة – حساب مكافأة نهاية الخدمة. ,5,0,M31
4.    تأمين إصابات العمل – تأمين البطالة – التأمين على العمالة. ,5,0,M31
5.    الأحكام العامة. ,5,0,M31
1.    وظيفة الشراء وأهميتها وعلاقتها بالإدارات الأخرى.,5,0,M32
2.    طرق وإجراءات الشراء واختيار مصادر التوريد وشروطها.,5,0,M32
3.    المفاهيم الأساسية للمخازن وعناصر المخزون.,5,0,M32
4.    إجراءات التخزين وتحديد الحجم الأمثل والكمية الاقتصادية.,5,0,M32
5.    الرقابة على المخزون وأعمال الجرد وأنواعه.,5,0,M32
1.    إدارة المشتريات والتنظيم الإداري لها ودورها في عملية الشراء.,5,0,M33
2.    طرق وإجراءات الشراء  0 اختيار مصادر التوريد والشروط الواجب توافرها في المصدر.,5,0,M33
3.    التنظيم الإداري للمخازن وأنواعها والمفاهيم الأساسية لها.,5,0,M33
4.    إجراءات الرقابة على المخزون والإشراف على المخازن والجرد وأنواعه وطرق التخلص من التالف والراكد.,10,0,M33
1.    المفهوم العلمي للأزمات والكوارث.,5,0,M34
2.    خصائص الموقف الأزموي.,5,0,M34
3.    أسباب نشوء الأزمة ومراحلها.,5,0,M34
4.    تصنيف الأزمات.,5,0,M34
5.    إدارة فريق الأزمة في مواجهة الأزمات والكوارث.,5,0,M34
1.    مفهوم التخطيط الاستراتيجي – أهميته – خصائصه 0 مراحله.        ,5,0,M35
2.    صناعة النقل البحري العالمي وأثرها على الموانئ البحرية.,5,0,M35
3.    النموذج المتكامل للتخطيط الاستراتيجي بالميناء.,5,0,M35
4.    المفاهيم الأساسية للأزمات وأنواعها وخصائصها مراحل نشؤها.               ,5,0,M35
5.    تقويم المخاطر المحتملة 0 تكوين فريق عمل إدارة الأزمة.          ,5,0,M35
1.    ديناميكية العمل الجماعي.,5,0,M36
2.    مفهوم الظواهر السلبية في الحكومة والقطاع العام.,5,0,M36
3.    القدرة والرغبة كمحددات لمستوى أداء العاملين.,5,0,M36
4.    مفاهيم أساسية عن السلوك الإنساني.,5,0,M36
5.    مهارات وفنون التعامل مع الآخرين.,5,0,M36
1.    حقوق وواجبات العاملين والأعمال المحظورة عليهم.,5,0,M37
2.    القدرة والرغبة كمحددات لمستوى أداء العاملين.,5,0,M37
3.    ماهية النظام التأديبي 0 أركانه واستقلاله عن الخطأ التأديبي.,5,0,M37
4.    المبادئ الأساسية التي يقوم عليها الجزاء التأديبي ومرحلة توقيع الجزاء.,5,0,M37
5.    مفهوم الإحالة إلى المحكمة التأديبية والجنائية وإجراءاتها.       ,5,0,M37
1.    مبادئ التنظيم والأسس العلمية والعملية لإعداد الهياكل التنظيمية.,5,0,M38
2.    تطبيقات عملية على عملية إعادة التنظيم.,10,0,M38
3.    التحليل الوظيفي وطرق جمع البيانات والحقائق عن الوظائف. ,5,0,M38
4.    تطبيقات عملية على إعداد بطاقات وصف الوظائف.,5,0,M38
1.    التعريف بقوانين العاملين في الحكومة والقطاع العام.,5,0,M39
2.    إعادة التعيين بالمادة 25م والمعدل بالقانون رقم 18.,5,0,M39
3.    إجراءات التحرك داخل الوظائف (نقل – ندب 0 إعارة).,5,0,M39
4.    إجراءات الأجازات بأنواعها ـ  تطبيقات.,5,0,M39
5.    الواجبات والأعمال المحظورة على العاملين ونظام التأديب,5,0,M39
6.    إجراءات حساب الحقوق المالية أثناء الخدمة 0 الأجور والعلاوات.,5,0,M39
7.    إجراءات حساب الحقوق المالية بعد الخدمة (توزيع المعاش 0 الحقوق  الإضافية 0 تأمين إصابات العمل).,5,0,M39
8.    إجراءات إنهاء الخدمة والسجلات المستخدمة.,5,0,M39
1.    المتغيرات العالمية والمحلية وتأثيرها على الأداء في مصر.  ,5,0,M40
2.    المفاهيم الأساسية للخدمة ومتطلبات أداءها (مفهوم الخدمة وتسويقها وعلاقتها بالتطوير).,5,0,M40
3.    التفكير الابتكاري في تشخيص وحل المشاكل المرتبطة بالتطوير.,5,0,M40
4.    أسس تقييم أداء الوحدات ومعايير الجودة.,5,0,M40
5.    الأنماط المختلفة من المتعاملين وكيفية التعامل معهم.,5,0,M40
1.    تنظيم واختصاصات إدارات التفتيش والشكاوى بالجهة.,5,0,M41
2.    طرق وإجراءات التفتيش.,5,0,M41
3.    المخالفات الإدارية في مجال شؤون الأفراد.,5,0,M41
4.    الشكاوي ودورها في عملية الإصلاح الإداري وكيفية التعامل معها.        ,5,0,M41
5.    الأنماط المختلفة من المتعاملين وكيفية التعامل معهم.,5,0,M41
1.    أنواع المكاتبات الإدارية 0 الصياغة والإعداد.,5,0,M42
2.    كيفية إنشاء واستخدام قواعد البيانات.,5,0,M42
3.    نظم المعلومات الإدارية وعلاقتها بالحاسب الآلي.,5,0,M42
4.    أهم مكونات شبكات الحاسبات للمؤسسات المختلفة والنظم المفتوحة.,5,0,M42
5.    ميكنة المكاتب (الأقراص الضوئية 0 شبكة الإنترنت الجداول الإلكترونية).,5,0,M42
1.    الإدارة المكتبية الحديثة ودور مدير المكتب في الأعمال الإدارية للرؤساء. ,5,0,M43
2.    تخطيط وجدولة العمل المكتبي ومتابعة التنفيذ.,5,0,M43
3.    الأسلوب العلمي في صياغة وإعداد المكاتبات.,5,0,M43
4.    الاتصالات الإدارية ومهارات التعامل مع الآخرين.,5,0,M43
5.    التنظيم الإداري والفني لأعمال المحفوظات وطرق الحفظ.,5,0,M43
1.    مفهوم وأهمية وأهداف ومزايا التدريب وتصميم البرامج والمحتوى العلمي.,5,0,M47
2.    كيفية تصميم البرامج التدريبية والمحتوى العلمي لها.,5,0,M47
3.    أساليب التدريب والعوامل المحددة لها.,5,0,M47
4.    إمكانات ومتطلبات التدريب وكيفية استخدامها.,5,0,M47
5.    الأنماط المختلفة من المدربين والمتدربين وكيفية التعامل معهم.,5,0,M47
6.    مهارات العرض والتقديم وإدارة اللقاء التدريبي.,10,0,M47
7.    مناقشة محتوى الحقيبة التدريبية.,15,0,M47
1.    الاتصالات الإدارية / الأهداف / العناصر/ الوسائل. ,5,0,M48
2.    الكتابة الإدارية وأهميتها في العمل الإداري وأنواعها.,5,0,M48
3.    القواعد الأساسية للكتابة الإدارية (تطبيقات).,5,0,M48
1.  مفاهيم أساسية في الاتصال وبناء اتصالات فعالة.,5,0,M49
2. مفهوم التفكير وأنواعه (التفكير النقدي، التفكير الإبداعي، التفكير المنهجي، التفكير النمطي).,5,0,M49
3. الجدارة الإدارية في الذكاء العاطفي (أنواع الذكاء وصراع العقل والعاطفة/ تعريف الذكاء العاطفي وأهميته على المستوى الشخصي والمؤسسي/ فهم الذات والتحكم بالعواطف والقدرة على إدارتها).,5,0,M49
4. الإبداع في التأثير في الآخرين (السر في التأثير في الآخرين والسيطرة على تصرفاتهم). ,5,0,M49
5.  التفاوض والعوامل المحددة لاختيار استراتيجيات وتكتيكات التفاوض.,5,0,M49
1. النظام القضائي المصري (القضاء العادي والإداري0 الدفوع القانونية في النظامين0 درجات التقاضي في كل منهما).,5,0,M50
2. الهيئات القضائية المختلفة (مجلس الدولة0 النيابة الإدارية – النيابة العامة – قضايا الدولة0 المحكمة الدستورية).,5,0,M50
3. التحقيق الإداري (تعريفه – السلطة المختصة بإجرائه0 مقوماته0 ضماناته وإجراءات المحاكم التأديبية.,5,0,M50
4.   العقود الإدارية (أهميتها0 أنواعها0 الالتزامات الناشئة عن إبرامها).,5,0,M50
5.   الدعوى الإدارية (أنواعها0 شروط قبولها0 مواعيد رفع الدعوى).,5,0,M50
6. الدعاوى القضائية (تعريفها0 أنواعها0 إجراءات رفعها0 شروط قبولها0 الحكم في الدعوى).,5,0,M50
7. الحكم القضائي (تعريفه0 كيفيه تنفيذه0 طرق الطعن0عادية غير عادية والإشكال في تنفيذه).,5,0,M50
8. المجموعة المدنية (المسئولية التقصيرية0 العقدية0 طرق كسب الملكية0 نزع الملكية0 أنواع التقادم).,5,0,M50
1.    المفاهيم الحديثة لطرق وإجراءات الشراء.,5,0,M51
2.    طرق تصميم وإعداد وإبرام العقود ومشاكل التطبيق.,10,0,M51
3.    المناقصات وأنواعها إعداد كراسات الشروط والالتزامات لمقدمي العطاءات ,10,0,M51
1.  ماهية الاتصال وأهميته والعناصر الأساسية له.,5,0,M52
2. مهارات العرض والتقديم الشفوي والتهيئة والتحضير لعملية العرض وأخطاء الحديث.,5,0,M52
3. وسائل الاتصال المختلفة وأهمية الاتصالات غير اللفظية وكيفية الاستفادة من الأدوات والمساعدات التقديمية.,5,0,M52
4.  الأنماط المختلفة من المتعاملين ومهارات التعامل معهم.,5,0,M52
5. مختبر مهارات العرض الشفوي/ تطبيقات عملية لعملية العرض والتقديم للمشاركين.,5,0,M52
1.  تقييم أداء الوحدات الإدارية كمدخل للتطوير والتغيير.,5,0,M53
2. مجالات دراسات طرق وأساليب العمل (تبسيط الإجراءات0 تصميم مكان العمل).,5,0,M53
3. ظروف العمل0 الأدلة الإرشادية – التجهيزات والأدوات والمعدات المكتبية خرائط سير الإجراءات وأساليب العمل داخل التنظيم.,5,0,M53
4. أهمية وأهداف التخطيط الجيد لمكان العمل/ تطبيق عملي على مجالات دراسات طرق وأساليب العمل.,5,0,M53
5.  النماذج والسجلات المستخدمة في العمل/ خطوات تصميمها / متطلبات أداءها.,5,0,M53
1.    الأساليب والاتجاهات الحديثة في الإدارة.,5,0,M54
2.    إدارة الذات وفن قيادة الآخرين.,5,0,M54
3.    دور وواجبات المشرف في تشخيص وحل المشكلات.,5,0,M54
4.    مهارات التواصل والتعامل مع الآخرين.,5,0,M54
5.    بناء فرق العمل وإدارة الصراع (ورشة عمل).,5,0,M54
1.    مفهوم الوقت وأهميته.,5,0,M55
2.    الإدارة الإستراتيجية للوقت والتعرف على وظيفته.,5,0,M55
3.    الضغوط المفهوم / المصادر.,5,0,M55
4.    الجوانب النفسية والسلوكية للضغوط والآثار الناتجة عنها.,5,0,M55
5.    أساليب الوقاية من الضغوط والسيطرة عليها.,5,0,M55
1.    التطوير والتنمية والتميز الإداري.,5,0,M56
2.    ماهية التغيير واستراتيجياته وأنواعه.,5,0,M56
3.    الأسباب الداخلية والخارجية للتغيير.,5,0,M56
4.    مقاومة التغيير صوره وأشكاله.,5,0,M56
5.    مراحل عملية التغيير وأساليب الحد من مقاومته.,5,0,M56
1.    المفاهيم الأساسية لإدارة المخازن والنماذج والسجلات المستخدمة.,5,0,M57
2.    طرق وإجراءات التخزين وأنواع المخزون وتحديد الحجم الأمثل والكمية الاقتصادية.,5,0,M57
3.    الإشراف على المخازن ودور وواجبات العاملين بها.,5,0,M57
4.    إجراءات الرقابة على المخازن والمخزون وأعمال الجرد وأنواعه.,5,0,M57
5.    المخزون الراكد والتالف وآثاره وكيفية التخلص منه.,5,0,M57
1.    إدارة المشروعات.,10,0,M58
2.    النزاع 0 المعنى والمفهوم 0 الأسباب والأنواع.,5,0,M58
3.    استراتيجيات التعامل مع النزاعات.,5,0,M58
4.    مهارات التفاوض الفعال.,5,0,M58
1.    المفاهيم الأساسية للإدارة والقيادة وفرق العمل القيادة.,5,0,M59
2.    ماهية فرق العمل وأنواعها والطرق الرئيسية لإدارة فريق العمل.,5,0,M59
3.    الأدوار التسعة لأعضاء فريق العمل.,5,0,M59
4.  مؤشرات الحاجة إلى بناء فرق العمل وفوائد إدارة وبناء فرق العمل والخصائص الفعالة للفرق.,5,0,M59
5.    سلوكيات إدارة فريق العمل التي تؤدي إلى الفاعلية والتميز والنجاح.,5,0,M59
1.    الإدارة الاستراتيجية والمفاهيم الإدارية المعاصرة.,5,0,M60
2.    التفكير الابتكاري وتشخيص وحل المشكلات.,5,0,M60
3.    الأساليب الحديثة للقيادة الإدارية. ,5,0,M60
4.    التميز الإداري وإدارة الجودة الشاملة. ,5,0,M60
5.    إدارة الوقت والسيطرة على ضغوط العمل.,5,0,M60
1.    وظيفة الشراء وأهميتها/ مدخلات ومخرجات نظام الشراء.  ,5,0,M61
2.    اختيار مصادر التوريد وشروطها. ,5,0,M61
3.    طرق وإجراءات الشراء والمناقصات وأنواعها.,5,0,M61
4.    إجراءات تنفيذ العقود وإدارتها وشروط تنفيذها.,5,0,M61
5.    استلام الأصناف وتشكيل لجان الفحص ودورها.,5,0,M61
1.    العلاقات العامة / الأهداف/ الأهمية / الوظائف والاختصاص والمبادئ. ,5,0,M62
2.    تخطيط نشاط العلاقات العامة.,10,0,M62
3.    التعامل مع وسائل الإعلام المختلفة (مبادئ البروتوكول).,5,0,M62
4.    تكنولوجيا العلاقات العامة.,5,0,M62
1.  السياسة الاقتصادية / تقسيمها / مفهومها دور ومجالات الدولة في النشاط الاقتصادي/التدخل المباشر وغير المباشر.,5,0,M63
2.  ميزان المدفوعات وسعر الصرف.,5,0,M63
3.  البنوك ووظائفها التجارية/التضخم والعوامل المسببة له ومكافحته.,5,0,M63
4.  مشكلات قياس النمو الاقتصادي والتنمية الاقتصادية /البطالة/ العولمة/ مشكلة الفقر.,5,0,M63
5.  تطبيقات السياسات الاقتصادية في مجال النقل البحري بصفة عامة.,5,0,M63
1.    المفاهيم الحديثة لتنمية المهارات الإبداعية.,5,0,M64
2.    المشكلات/ المعنى/ الأنواع/ التشخيص.,5,0,M64
3.    المراحل العلمية لحل المشكلات. ,5,0,M64
1.    مفهوم الجودة وإدارة الجودة الشاملة ومكوناتها/ إدارة التميز.,5,0,M65
2.    مفهوم الخدمة وجودتها ومحدداتها. ,5,0,M65
3.    مقاييس جودة أداء الخدمة.,5,0,M65
4.    التوجه بالعميل ورضاه ودوره/إدارة علاقات العملاء وأهدافها.,5,0,M65
5.    فن التعامل مع طالبي الخدمة.,5,0,M65
1.    أساليب وإجراءات إعداد الهياكل  التنظيمية.,5,0,M66
2.    أساليب دراسة العمل وتبسيط إجراءاته.,5,0,M66
3.    أدوات تحسين وتبسيط أدوات العمل.,5,0,M66
4.    الاتصالات والعلاقات التنظيمية ودورها في تبسيط الإجراءات.,5,0,M66
5.    تصميم النماذج  والإجراءات والدورة المستندية لها.,5,0,M66
1.    أنواع العقود.,5,0,M67
2.    كيفية عملية كتابة العقود.,5,0,M67
3.    تطبيقات في صياغة بنود التعاقد.,5,0,M67
4.    المصطلحات القانونية المستخدمة.,5,0,M67
5.    أصول صياغة العقود البحرية والإدارية.,5,0,M67
1.     العملية الإدارية ومفهوم الإدارة المكتبية وتصميم المكتب المعاصر وتجهيزاته.,5,0,M68
2.     السكرتارية وتقسيماتها الفرعية.,5,0,M68
3.     التنظيم الإداري والفني للمحفوظات.,5,0,M68
4.     مهارات الاتصال الفعال وإدارة الاجتماعات.,5,0,M68
5.     الأسلوب العلمي للكتابة الإدارية وأنواع المكاتب.,5,0,M68
1.    تعريف الفساد وأنواعه وأسبابه.,5,0,M69
2.    الإطار العام لإستراتيجية مكافحة الفساد والتحليل الاستراتيجي الرباعي.,5,0,M69
3.    المسار الاستراتيجي والخطة الرئيسية لمكافحة الفساد والأدوار الرئيسية.,5,0,M69
1.    وظيفة الشراء وأهميتها وطرق وإجراءات الشراء.,5,0,M70
2.    مفهوم وأهمية اختيار مصادر التوريد والشروط الواجب توافرها.,5,0,M70
3.    طرق الدفع الدولية (خطابات الضمان والاعتمادات المستندية).,5,0,M70
4.    الخدمات اللوجستية في إجراءات الشراء (سند الشحن وأثره في أعمال النقل الدولي).,10,0
1.   أسس ومبادئ الإدارة والتنظيم.,5,0,M71
2.   تحليل العمل وتصميم وتوصيف الوظائف.,5,0,M71
3.   إعداد الهيكل التنظيمي وأسس تجميع النشاط.,5,0,M71
4.   إعادة التنظيم/ديناميكية وحركية التنظيم.,5,0,M71
5.   تطبيقات عملية. ,5,0,M71
1.    مسئولية القيادات الإدارية في إعداد وتأهيل وتنمية قدرات المرؤوسين.,5,0,M72
2.    كيفية التعرف على مستويات تحديد الاحتياجات التدريبية.,5,0,M72
3.    مصادر جمع بيانات الاحتياجات التدريبية.,5,0,M72
4.    تحديد الاحتياجات التدريبية باستخدام المدخل المتكامل للاحتياجاتت التدريبية.,5,0,M72
5.    تحليل الأهداف العامة للمنشأة والأهداف التدريبية.,5,0,M72
6.    تحليل الوظائف والمهام والخصائص لتحديد التدريب.,0,0,M72
1.    مبادئ وأسس تصميم الهياكل التنظيمية.,5,0,M73
2.    تحليل العمل وتوصيف الوظائف وإعداد بطاقات الوصف.,5,0,M73
3.    تقييم الوظائف /عناصر التقييم /معايير وطرق التقييم.,5,0,M73
4.    أسس ومفاهيم دراسات تخطيط القوى العاملة.,5,0,M73
5.    معدلات الأداء وحساب المقررات الوظيفية.,5,0,M73
1.   التدريب/ الأهداف/الأهمية/المراحل/المبادئ/تحديد الاحتياجات التدريبية.,5,0,M74
2.   مراحل تقييم العملية التدريبية. ,5,0,M74
3.   مفهوم قياس العائد على التدريب. ,5,0,M74
4.   المحاسبة على الموارد البشرية/العائد على الاستثمار في الموارد البشرية. ,5,0,M74
5. أفكار وممارسات تسهم في تقليل حالات الفاقد والعادم في العملية التدريبية وإرشادات لأدوات التقييم.,5,0,M74
1.   التدريب0 مفهومه – مزاياه0 أنواعه.,5,0,M75
